-0.0032094358863257247,-0.00783392240000063,0.8050978873844681,0.04776822589632424,0.0856096414549851,-0.24253384009321263,0.9651769383353017,-0.4668171692912813,-0.03049050361057511,0.28958075247590265,0.1375101829730817,-0.10507528937407593,0.023898097044742675,-0.11825891570802977,-0.058187786641077315,-0.023454381916456053,0.13964720465483738,-0.13153538928617398,0.09715608099286273,0.16780701746183097,0.0014341528987437064,0.4451817600807899,-0.7791209798437261,-0.6027419891705539,-0.11354501129009266,0.03232753883577408,-0.5939452981458841,0.7100698951837001,-0.5717148480655925,0.07273879429095423,0.0
0.008304255395616985,-0.014311957220113566,0.8033423312972495,0.046047466960388195,0.08640239846340267,-0.24285757446571793,0.9651085197276689,-0.46527009310439954,-0.03912113626900748,0.31897808314665754,0.12951879928890064,-0.11213799944778163,0.026461400605130577,-0.09723087620478502,-0.05422318154470156,-0.03224804164852564,0.13678838555687628,-0.13655227566404426,0.09866837826049936,0.18825999381029,-0.001473138141234712,0.44857784898824854,-0.7796134074549207,-0.6184390865126983,-0.1142135135684605,0.01749930982265105,-0.5921689001564493,0.6886586779755431,-0.5874123536063924,0.0803218927821867,0.0
0.021819780739209333,-0.019660699359117295,0.8015798256475655,0.043642834435705415,0.08711896244300475,-0.2456106922846702,0.9644589038526825,-0.4623457081219573,-0.04400166151774655,0.32320066893609695,0.12993803202731094,-0.12560673638861145,0.03353476811679834,-0.0781686842291247,-0.05147864441445296,-0.034390804724607794,0.13929857084496494,-0.1403851403937577,0.09949413895093359,0.20668261104674895,-0.0034872709882070216,0.442649311822961,-0.7706316201013047,-0.6171763664263481,-0.11819386902235332,-0.009640269158033694,-0.5806633396676615,0.6528791533596936,-0.5921842669609468,0.08027852767497626,0.0
0.036759244221860506,-0.025620811982465803,0.7996699197753919,0.040136286263279024,0.08817529173715785,-0.24287601468172032,0.9652074585001842,-0.45477713019173693,-0.0482849549989398,0.3138364159514454,0.14216779258508994,-0.13259040515363724,0.03893365113215747,-0.06220263057112608,-0.046422801678276,-0.032651507917852395,0.15357671305760934,-0.1398232015156605,0.10450353067371618,0.2269241482080413,-0.014276104243867778,0.43085641203017816,-0.7609787130751897,-0.6023960740164954,-0.12758061046910954,-0.04250023969684079,-0.5719522174275935,0.6191244315018178,-0.5851403128148729,0.09281494680237762,0.0
0.05728005651256801,-0.03364842397593036,0.798556498213455,0.03976727909669844,0.09063284100194266,-0.24632110003124863,0.9641214484309321,-0.4419270869323484,-0.052005189936023766,0.30285875850198296,0.152615554550792,-0.15021248100634949,0.05497270472341509,-0.04536715343519875,-0.0487319554589837,-0.027352109059935494,0.1670171526228327,-0.12516499809580853,0.11425211013418086,0.24667823248830562,-0.01868757412830849,0.4204500255485032,-0.7564226417990729,-0.5953154010050199,-0.12652059977303381,-0.06169398263777187,-0.5645750012931483,0.5963222556551964,-0.5906158875476125,0.0901299861434815,0.0
0.0767862417071617,-0.03881699008026337,0.7981016486907518,0.03994276139481323,0.0935689909909481,-0.24406151129639145,0.9644083152072129,-0.4296713459072938,-0.057723970350757006,0.28890120373872896,0.1649525407424121,-0.17137313645913024,0.07534490652750744,-0.031766454854235265,-0.05352852467001343,-0.021060145884405364,0.18411142028774952,-0.1075633801946688,0.12261974715842908,0.26234139842972837,-0.027210840179011164,0.40615089965768353,-0.7554932820834167,-0.5762160891539481,-0.12633810702577716,-0.07669463853263458,-0.5579862294829836,0.592397267473092,-0.5937591259078521,0.09117156827715266,0.0
0.09542222274073459,-0.044043346523829296,0.7982142398578432,0.041052293591938294,0.09579788264869175,-0.23799365157135435,0.9656585818407052,-0.4135693041338442,-0.06674663355916924,0.26870103208846496,0.1717079709433633,-0.19295028869594993,0.09676809149210527,-0.028064699651617016,-0.059255567980958754,-0.005276253308622907,0.21667128390681414,-0.0714968085549406,0.13616621782735142,0.2722864044039522,-0.03634675607859816,0.3926163143992097,-0.7540550860381625,-0.5673965312678291,-0.1349967551724647,-0.07670528410950231,-0.5548907362247439,0.5984516810953733,-0.5933775814119855,0.10332914444167852,0.0
0.11419581150454433,-0.04553046653349472,0.7986906051514039,0.039695239679656935,0.09807658318815211,-0.2300785080566664,0.9674033036471044,-0.39823093028245643,-0.07612012836878054,0.24975777229643603,0.17895421215451462,-0.2176204893138904,0.11750625615608792,-0.035732923118211926,-0.06407071933390346,-0.0034239676753463413,0.269211763270537,-0.017207447275605525,0.15491660858011516,0.27280287687594734,-0.04468652667791121,0.3854124430609341,-0.7501825680499211,-0.5700541296495563,-0.13805412747148052,-0.07283645638282008,-0.5562399155214709,0.607053002194727,-0.6007296114094215,0.1111802871927744,0.0
0.1346735403160289,-0.04584595341093868,0.8003306032833845,0.03539099213570722,0.10000812209696776,-0.21601230643973873,0.9706103938537203,-0.3755583445452395,-0.08615913240961037,0.22220418736563358,0.17754010009175133,-0.23319949687909794,0.13505714286061749,-0.05208839067876441,-0.06685258967272223,-0.008713958064904565,0.34696206862606577,0.06138190365473553,0.16985635277520578,0.2617199238851695,-0.05356744397988668,0.3831483943168394,-0.756640727881928,-0.5702707397992772,-0.14933117393743428,-0.06058852254783003,-0.5521341609355221,0.6284614555498858,-0.5990372921612171,0.12518085711261556,0.0
0.15420407871482092,-0.04596978652370659,0.8025357608774215,0.02868585559935432,0.09990125631114265,-0.19515993509619808,0.9752484095907243,-0.3465361924803553,-0.09419022781421253,0.18518645249380836,0.1703210615090294,-0.24062366865087761,0.1466913861880886,-0.0847039711327354,-0.07160891516946338,-0.022461906033093317,0.4360614288064021,0.10358923017277086,0.1637589062878916,0.24257305097597578,-0.06274034011850392,0.3846546389825826,-0.7548949249203523,-0.578951340493149,-0.14560819327699054,-0.040030709783869564,-0.5485678126327654,0.6447683791255395,-0.6050873280423478,0.12512199964360202,0.0
