-0.126119,-0.042431,-0.029853,0.444405,-0.386734,0.010757,-0.162506,0.007200,0.030277,0.457727,-0.364935,0.061194,-0.032333,-0.065863,0.250664,-0.450226,-0.164785,-0.071935,-0.072701,-0.331783,0.236340,-0.224011,-0.034103,0.000000,-0.001214,0.003711,0.005002,0.004654,-0.005254,0.001771,-0.001232,0.004250,0.005667,0.000912,-0.001496,-0.001668,0.002217,-0.005809,0.006554,0.005503,-0.012713,-0.005007,0.003910,0.001033,-0.008354,-0.008756,0.017831,0.000000,-1.725891,0.155804,0.749683,0.085772,-0.010273,0.001087,0.996261,-0.002754,0.000793,-0.000286,0.000001,-0.000000,-0.000001
-0.126131,-0.042394,-0.029803,0.444451,-0.386786,0.010775,-0.162519,0.007242,0.030333,0.457737,-0.364950,0.061177,-0.032311,-0.065921,0.250729,-0.450171,-0.164912,-0.071985,-0.072662,-0.331773,0.236256,-0.224098,-0.033925,0.000000,-0.001214,0.003711,0.005001,0.004652,-0.005254,0.001771,-0.001231,0.004250,0.005667,0.000912,-0.001496,-0.001668,0.002217,-0.005809,0.006554,0.005502,-0.012714,-0.005007,0.003909,0.001034,-0.008355,-0.008754,0.017831,0.000000,-1.725918,0.155812,0.749681,0.085772,-0.010273,0.001087,0.996261,-0.002754,0.000794,-0.000286,0.000001,-0.000000,-0.000001
